Timestamp,Side,Thought entry price,Actual entry price,Spread,Velocity,OrderID,Size,Tick_1,Tick_2,Tick_3,Tick_4,Tick_5,Tick_6,Tick_7,Tick_8
1764695262.035119,DOWN,0.23,0.24,0.01,-1744.9,0xc5727bbf1d9235e1146f4cf94832c9c8916d8357a0766af946b599bab7201298,4.5,0.25,0.25,0.25,0.25,0.26,0.26,0.26,0.26
1764695253.954696,UP,0.75,0.77,0.01,1053.7,0x1590e50b8b40f58262169f0ed0f8f602636bafde3718b6e9320ad8551e52ac64,1.4,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.77
1764695353.9804516,UP,0.85,0.85,0.02,1661.2,0xc29237f5079abdf8f978ddb53bf57fe8efb9d0812ef8f8e01ddfaa44a7d8ef47,1.27,0.88,0.88,0.88,0.88,0.88,0.86,0.86,0.86
1764695348.3036518,DOWN,0.16,0.17,0.01,-1193.4,0x36bed7063f945f81b5c3ab5c34216984e3c8ad3050179e7c83ab3fbcaed8db0a,6.35,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
1764695342.7445996,DOWN,0.22,0.22,0.01,-1093.6,0xc8fc9d3c9f540e04f8b471572530bb42190f446ff60ad094fa194ff011d2db7c,4.91,0.21,0.21,0.2,0.2,0.2,0.18,0.18,0.17
1764695329.9582808,DOWN,0.21,0.23,0.01,-1898.1,0xf871c83e8b4056452327c66171b42b816bea069a977ebc884e2f907cc2a6fd54,4.7,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.23
1764695321.8831103,UP,0.76,0.76,0.01,1564.2,0xe77be6d9ea5a083527b46a5d6436fbc84e722d6e62b9d647919fd1fa8c6c38d3,1.42,0.78,0.78,0.79,0.79,0.79,0.79,0.79,0.8
1764695315.1972144,UP,0.75,0.75,0.02,1000.5,0x5524642eb4b8858dde15908c7b5da0a28dcca634f715dd80877e5b0e6b49545b,1.44,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
1764695305.8680248,UP,0.76,0.76,0.02,1003.1,0x5dfa0152f3c41ab877378b1600e86eee67330dae465ed0f1fe4af5b986ede548,1.42,0.77,0.77,0.76,0.76,0.76,0.77,0.76,0.76
1764695415.1848006,UP,0.79,0.8,0.01,1416.8,0xb4d5edece2586d19726548bd49fb5983ac44cec5c905dc0d937d8621a3d18c7b,1.35,0.79,0.8,0.8,0.8,0.8,0.8,0.81,0.81
1764695405.467043,UP,0.68,0.7,0.01,2088.9,0x7cf6dedfc164ccf7ea709018038efe3be4badb8b9f7c346adbaf8939e14427f7,1.54,0.7,0.7,0.71,0.71,0.73,0.73,0.73,0.73
1764695398.981024,UP,0.74,0.75,0.01,1654.7,0x9ad1cbff685175fc005fd3718cc0a1811410b607ca723fd0ad490a17d0b2ce9a,1.44,0.75,0.75,0.75,0.75,0.75,0.72,0.71,0.71
1764695391.040448,DOWN,0.26,0.26,0.01,-1793.6,0x0285717829b8b6674f405d433a6994f446161dec4407ff35ccbeaf83f6be8993,4.15,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
1764695377.6070845,DOWN,0.21,0.23,0.01,-1129.9,0x61296e9f5897c44effe8f1efa8e83184d2096d6a1d2cd5d34d3a91777ad87884,4.7,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
1764695371.5895627,DOWN,0.15,0.16,0.01,-1078.8,0x39de6d92b1e3cdf099e233c698a4357c4e45f72727e6eec5771241919d357f4c,6.71,0.17,0.17,0.18,0.19,0.19,0.19,0.19,0.2
